gene_identifier,symbol,log2FoldChange,lfcSE,pvalue,padj,baseMean
ENSMUSG00000019790,Stxbp5,0.051354521401121574,0.0863029579346314,0.5518104653711785,0.7240363270380235,604.7742562601072
ENSMUSG00000086927,Gm11823,0.33127727892372355,0.5567341376123052,0.5518188974834053,0.7240363270380235,0.11488828297179121
ENSMUSG00000004446,Bid,-0.09700438822108602,0.16307334130802015,0.5519428763753487,0.724099115934393,14.39025673763923
ENSMUSG00000052364,B630019K06Rik,-0.061082592776055614,0.10267580979640376,0.5519054113698239,0.724099115934393,69.50660123863439
ENSMUSG00000116004,Gm49539,-0.1759706745428209,0.29588523573310366,0.552026567415802,0.7241589724533317,1.1800113471320528
ENSMUSG00000020954,Strn3,0.04524398112008393,0.07609208293541891,0.5521141434235308,0.7241739840381447,353.799710938869
ENSMUSG00000069044,Usp9y,0.35503938454182377,0.5970645070537186,0.5520830769102179,0.7241739840381447,0.3148865877909005
ENSMUSG00000023393,Slc17a9,0.18058615634904873,0.30382187683233575,0.5522568614881427,0.7243112397759687,2.1974086301146265
ENSMUSG00000050440,Hamp,-0.2063695885342015,0.34727390749541137,0.5523409309617447,0.7243715614653407,0.567411639256463
ENSMUSG00000037111,Setd7,-0.0520702416284472,0.08764838943545487,0.5524579474573064,0.7243835556297509,211.2423932539819
ENSMUSG00000024900,Cpt1a,-0.1954930419841495,0.32903234003191695,0.5524148866322276,0.7243835556297509,1.5426344954439801
ENSMUSG00000059540,Tcea2,-0.07359226606231349,0.12387779783596467,0.552464308695966,0.7243835556297509,40.880481747871706
ENSMUSG00000021962,Dcp1a,-0.045669995205437554,0.07689871585460044,0.5525803223817253,0.724482200457652,54.78443898295931
ENSMUSG00000039318,Rab3gap2,0.05229976988981877,0.08807070582533293,0.5526201811311007,0.724482200457652,202.54227023351402
ENSMUSG00000048617,Rtbdn,0.09242911484339111,0.15567500180387314,0.5526918721216307,0.724482200457652,8.548981104669005
ENSMUSG00000074221,Zfp568,0.1185449308200891,0.19964331742121585,0.5526568490658217,0.724482200457652,10.824021330730037
ENSMUSG00000110922,Gm35177,0.3010533229571484,0.5074567268740297,0.5530077635854376,0.7244969144307806,0.778241020391863
ENSMUSG00000054966,Lmntd1,-0.12771043268776486,0.21521389994204793,0.5529057027942049,0.7244969144307806,1.5089441022387728
ENSMUSG00000027677,Ttc14,0.030266486935709675,0.051016261476792696,0.5529995610969195,0.7244969144307806,371.974704930507
ENSMUSG00000030978,Rrm1,0.08384666639998671,0.14126827165347883,0.5528278895232257,0.7244969144307806,9.634880537156345
ENSMUSG00000055480,Zfp458,0.09889872742065188,0.16669600693994555,0.5529884809976359,0.7244969144307806,9.236552484278112
ENSMUSG00000019867,Gje1,0.29389433477841675,0.4952800211074588,0.5529200134703565,0.7244969144307806,0.28519959114435667
ENSMUSG00000097716,1700026J14Rik,0.19634135476948597,0.33078023445206184,0.5527994862398694,0.7244969144307806,1.9436562133481274
ENSMUSG00000003617,Cp,0.11871729107840721,0.2001083429283843,0.5530037679844597,0.7244969144307806,3.517313459067659
ENSMUSG00000056586,Zar1l,-0.17521370822948612,0.29558884113646905,0.553340723823901,0.7248832068603425,2.1378229422432247
ENSMUSG00000040365,Trim41,0.03785471747720702,0.06389237962732391,0.5535317200486736,0.7250147065435744,91.18064462169664
ENSMUSG00000023456,Tpi1,0.049765332444324274,0.08400369333299883,0.5535704572531397,0.7250147065435744,858.5540796052653
ENSMUSG00000027122,Arl14ep,-0.06939223908753922,0.11713013832908034,0.5535579312739314,0.7250147065435744,87.72410257478421
ENSMUSG00000020739,Nup85,-0.05628142329816902,0.09501749173611457,0.5536316569574486,0.7250147065435744,25.973264772676707
ENSMUSG00000113029,Gm40578,0.11322091249757103,0.19113636225914304,0.5536117280483177,0.7250147065435744,1.9334802156042836
ENSMUSG00000053046,Brsk2,-0.029807308847531192,0.05033727566922863,0.5537489364320503,0.7251183760106913,176.67799806703738
ENSMUSG00000022779,Top3b,0.053924077191969975,0.09107895877785645,0.5538113751964142,0.7251318696334503,54.797151728237566
ENSMUSG00000024246,Thumpd2,0.08528799322746503,0.14406206361420437,0.5538354744414441,0.7251318696334503,10.317165357800672
ENSMUSG00000030525,Chrna7,-0.1519941297579994,0.2567725014434614,0.5538902057957167,0.7251536215716547,53.596433194925496
ENSMUSG00000036251,Trpm8,0.3277175938734032,0.5538082222917647,0.554016100673758,0.7252685314628111,0.1734368215100025
ENSMUSG00000021175,Cdca7l,-0.11869525940988761,0.2006110906311601,0.5540726062281967,0.7252925934690162,4.695482996200959
ENSMUSG00000040102,Klhl42,-0.0549997759875217,0.0929752151013322,0.5541498928488613,0.7253438531413745,35.298256013085414
ENSMUSG00000086015,4833417C18Rik,-0.22425228648356763,0.3791537991708477,0.5542158167430482,0.7253802337612486,0.8824095436710993
ENSMUSG00000021234,Fam161b,-0.05557598020542023,0.09399365114752255,0.5543370033985484,0.7254889345524206,19.29370411462223
ENSMUSG00000021884,Hacl1,0.13776712732437263,0.23302882058111613,0.554385018049593,0.7255018630649692,1.895550172620276
ENSMUSG00000048458,Inka2,-0.05152434755679113,0.08719011897836476,0.5545589432047977,0.7256795525882564,292.2707104668312
ENSMUSG00000035578,Iqcg,-0.11984072928804458,0.2029185589369683,0.5547982794392632,0.7259428067991294,3.3549081917577928
ENSMUSG00000053684,BC048403,-0.07501999893165427,0.12716359983604786,0.5552250506991236,0.7264013042087977,12.467844263757499
ENSMUSG00000086460,Gm12236,-0.3525175148780355,0.5974989839133252,0.5551983755859651,0.7264013042087977,1.3957176234634887
ENSMUSG00000039672,Kcne2,-0.32903943525760404,0.5580104563948933,0.5554150248199358,0.7265076753637187,0.1547658835948622
ENSMUSG00000056228,Cars2,-0.05635935144854061,0.09556549265794632,0.5553610599181422,0.7265076753637187,30.606261264304187
ENSMUSG00000089827,1700023H06Rik,0.3114777999915521,0.5282359595670221,0.5554209225446765,0.7265076753637187,0.6988861477464312
ENSMUSG00000044715,Gskip,0.0519788086406642,0.08818727018669296,0.5555836103139973,0.7266507551116226,126.77735578390266
ENSMUSG00000048445,Ccdc57,-0.061934532287853915,0.1050842937809658,0.55560670121182,0.7266507551116226,65.78214588924611
ENSMUSG00000024773,Atg2a,-0.04565256575322374,0.07748041666424528,0.555717557747991,0.726745777039787,36.720697618926145
ENSMUSG00000116589,Gm31323,0.07676912959709026,0.1303456194218115,0.5558841254772647,0.726818556699962,9.674765210587188
ENSMUSG00000041645,Ddx24,0.029406588685205296,0.049928941472269485,0.5558822042316903,0.726818556699962,427.29764443306414
ENSMUSG00000097762,4732463B04Rik,0.14395670134152053,0.24442508658762588,0.5558878259033035,0.726818556699962,21.06386832880718
ENSMUSG00000018362,Kpna2,0.1110931278915905,0.18869815821964578,0.5560393478187384,0.7269667069551015,4.593796395416508
ENSMUSG00000034274,Thoc5,-0.04839804053120061,0.0822180543487764,0.5560929611697731,0.7269868398360201,38.115561463296615
ENSMUSG00000026303,Mlph,-0.24955990392427985,0.4240018295113139,0.556141618068194,0.7270004907668056,0.6479507002297511
ENSMUSG00000102899,Gm37850,0.34316757287739774,0.5835930443462019,0.556515198575261,0.7272921547344084,0.3225213307039932
ENSMUSG00000097572,Gm26797,0.2520342222285336,0.4285393147072649,0.5564491177685756,0.7272921547344084,1.7765319715344134
ENSMUSG00000054594,Oscar,-0.06858956391850272,0.11663256645768397,0.5564769610662597,0.7272921547344084,11.849747984958407
ENSMUSG00000090298,Sult3a2,0.3548199958631879,0.6034547971894724,0.5565450006777216,0.7272921547344084,0.2251260042021727
ENSMUSG00000001739,Cldn15,-0.2734659736545532,0.4651510483324473,0.5565941169458711,0.7272921547344084,0.6970657237376098
ENSMUSG00000111871,Gm47557,0.1480140358300255,0.2517557738720609,0.5565812421250482,0.7272921547344084,0.9917263068143004
ENSMUSG00000074994,Qser1,0.07286453190261372,0.12395296134238616,0.5566395673975462,0.72730158861064,46.24637053058179
ENSMUSG00000042641,Rgsl1,0.12193566516448547,0.20748480206392267,0.5567438774480034,0.7273879214731691,5.029482121366273
ENSMUSG00000022507,1810013L24Rik,-0.03325014407962576,0.056630981696817774,0.5571117070602105,0.7276486901943996,202.4188036463833
ENSMUSG00000004939,Nmrk2,0.3288768359304342,0.5600653671136818,0.5570616558699424,0.7276486901943996,0.8926987980158962
ENSMUSG00000086370,Ftx,-0.03428997244946407,0.058400649835616866,0.5571026141856316,0.7276486901943996,373.78400578903825
ENSMUSG00000020740,Gga3,-0.03816192489315926,0.0650131689730748,0.5572120257435501,0.7276486901943996,85.97721215426454
ENSMUSG00000028750,Pla2g2c,-0.20563762553449905,0.3503434069607856,0.557230457630556,0.7276486901943996,0.8060491208895033
ENSMUSG00000001323,Srr,-0.027506222641795103,0.046858335326731636,0.5571982630600052,0.7276486901943996,192.16560441289934
ENSMUSG00000056900,Usp13,0.0420296497888524,0.07160907710834898,0.5572494621237494,0.7276486901943996,124.98360188379704
ENSMUSG00000009876,Cox4i2,0.33345885275868825,0.5680054637801718,0.5571568307142337,0.7276486901943996,0.30568843613573227
ENSMUSG00000020238,Ncln,-0.037688853778667916,0.06426144416129728,0.557544613283248,0.7279341653352899,64.60032160014399
ENSMUSG00000005410,Mcm5,-0.10767702795552074,0.18357982125601482,0.5575122518666689,0.7279341653352899,3.843890692545294
ENSMUSG00000001844,Zdhhc4,0.04238466683788688,0.07228627920526617,0.5576439896982213,0.7280139486699808,47.24890286502482
ENSMUSG00000090761,Gm17201,0.1823836207312467,0.3114976174215329,0.5582077562215703,0.7285331769063276,0.8342483300323138
ENSMUSG00000091306,Gm17606,-0.28696205040589395,0.4900977300809507,0.5581980849438828,0.7285331769063276,0.11894665811642013
ENSMUSG00000079084,Ccdc82,0.08923074538200199,0.15240930316690895,0.5582331854375282,0.7285331769063276,43.43431172563508
ENSMUSG00000027673,Ndufb5,-0.06756526623196911,0.11538455332289146,0.5581672319570568,0.7285331769063276,533.5064378521946
ENSMUSG00000073680,Tmem88b,0.1465444125554191,0.25025448611327966,0.5581567426412144,0.7285331769063276,0.9729694614555271
ENSMUSG00000079669,Gm17396,-0.2923820540803094,0.4996209595603498,0.5584080391615741,0.7286274633777778,2.2419940785638355
ENSMUSG00000035235,Trim13,0.08021197113721529,0.13709514743263,0.5584922474708518,0.7286274633777778,6.295854171252294
ENSMUSG00000097280,AI849053,0.2517725189475832,0.4302751273479241,0.5584515051070764,0.7286274633777778,4.12929028276521
ENSMUSG00000095362,Gm14325,0.05666110744087619,0.09684409083658894,0.5584969339242408,0.7286274633777778,54.46858365577234
ENSMUSG00000025436,Atp23,-0.06227239650290169,0.10642505810693591,0.5584609257854203,0.7286274633777778,22.475119408142486
ENSMUSG00000031666,Rbl2,0.04176809233510374,0.07139873413057113,0.5585492907264357,0.7286458003689029,50.166903552834235
ENSMUSG00000037636,Slc25a43,-0.3270885743456862,0.5591900752475542,0.5585929534693272,0.7286467797148583,0.6524656852172294
ENSMUSG00000034075,Zdhhc5,0.05511333235185133,0.09422973138219398,0.5586266443514091,0.7286467797148583,61.67789453474285
ENSMUSG00000028890,Mtf1,-0.05219563016277166,0.08926024638915231,0.5587105466669915,0.7287062552991119,77.8355377026249
ENSMUSG00000024999,Noc3l,-0.054301650786997155,0.09289115470287738,0.5588349406385364,0.7288165172972614,24.911024609844524
ENSMUSG00000020773,Trim47,0.2587553798344336,0.44268145730690117,0.5588717070191573,0.7288165172972614,2.562484442764682
ENSMUSG00000026754,Golga1,-0.03392639626817439,0.05805562667406508,0.5589664272731677,0.7288900755668478,94.87359437577179
ENSMUSG00000114647,Gm30127,0.3325121507415005,0.5690755069491057,0.5590169176583917,0.7289059521270215,0.15850619388924048
ENSMUSG00000026520,Pycr2,-0.05765339453059085,0.09870042722831608,0.5591361651775414,0.7290114732600608,38.45426554907991
ENSMUSG00000033623,Pcgf3,-0.054262030983964565,0.09292953185365747,0.5592841371768171,0.7291095462731157,137.24777413719576
ENSMUSG00000023909,Paqr4,-0.04763217508260737,0.0815760041904304,0.5592880366255035,0.7291095462731157,85.78006128673213
ENSMUSG00000045467,Ttll13,0.12661642634657128,0.21695455229378227,0.5594840332108316,0.7292893441819519,6.997085762918803
ENSMUSG00000020677,Ddx52,0.04628625182350574,0.07931426264402831,0.5595026271202475,0.7292893441819519,40.715586782996
ENSMUSG00000026228,Htr2b,0.12949245692166708,0.22197957736748936,0.5596556768319167,0.7293688177524328,2.664899452837705
ENSMUSG00000046287,Pnma3,-0.06253089713925683,0.10720893832468058,0.5597169559697102,0.7293688177524328,27.936522607270508
ENSMUSG00000021662,Arhgef28,0.09343316201631466,0.16018157998040547,0.5596945290363082,0.7293688177524328,262.7037042852756
ENSMUSG00000020491,2810021J22Rik,0.11013297939319457,0.18879918450978636,0.5596684931261935,0.7293688177524328,15.48366558068253
ENSMUSG00000057666,Gapdh,0.0504746671989884,0.0865779601849347,0.559895505262816,0.7295515131588912,700.2035068262394
ENSMUSG00000044502,Bod1,0.03469217547483344,0.059514929405831,0.5599501784436356,0.7295727823239314,287.3323201307904
ENSMUSG00000117719,Gm50214,-0.1206609008329335,0.20711747195470556,0.5601812609382049,0.729823880844296,2.8277744311927613
ENSMUSG00000021615,Xrcc4,0.04723899550289963,0.08115774417382388,0.5605236200886918,0.7301215641411087,84.90612991251446
ENSMUSG00000044749,Abca6,-0.11980444345805087,0.20580442206163269,0.560480705652173,0.7301215641411087,4.246195936528107
ENSMUSG00000018543,1700001P01Rik,0.25836444188011637,0.44387783433660827,0.5605248866842353,0.7301215641411087,0.22326649893615605
ENSMUSG00000074500,Zfp558,-0.1010352760996434,0.1736101726947139,0.5605893563684836,0.7301555467310716,5.515047239335976
ENSMUSG00000000340,Dbt,0.060581046859205887,0.10415834580268178,0.5608196297113637,0.7304054655732857,27.175743048887075
ENSMUSG00000035637,Grhpr,-0.09003100078429102,0.15480789797713546,0.5608590901789371,0.7304068545703792,18.576099294549312
ENSMUSG00000046032,Snx12,-0.03532052583246929,0.060762082550505025,0.5610435234624453,0.7304470291780427,190.67154846124706
ENSMUSG00000021203,Otub2,0.04365367434856049,0.07508991422181609,0.5610032181300043,0.7304470291780427,102.62681990004629
ENSMUSG00000095687,Rnaset2a,-0.18304355951365947,0.31487236082958214,0.5610206119213518,0.7304470291780427,5.445410948208429
ENSMUSG00000090063,Dlx6os1,0.11830881383366683,0.20352285588424535,0.5610350434866189,0.7304470291780427,1.6974169519316606
ENSMUSG00000069925,4932416K20Rik,0.27314013629785705,0.470076297476844,0.561203452871541,0.7305661779826761,0.590978860997277
ENSMUSG00000086443,4933421A08Rik,0.3340126520871698,0.574850688371301,0.5612118442514102,0.7305661779826761,0.0818576939136845
ENSMUSG00000111103,1700016J18Rik,-0.1673185365579851,0.2881721958370917,0.5614965987229333,0.7308868487242617,3.2321442329972805
ENSMUSG00000041343,Ankrd42,-0.04576627776781957,0.07885369052748188,0.5616483611970924,0.7310343748914536,50.72045215207325
ENSMUSG00000030495,Slc7a10,0.36409925636064266,0.6274171616667057,0.5617025725616691,0.7310549182741461,0.08215694760840099
ENSMUSG00000015536,Mocs2,0.04200274935864999,0.07242283572611279,0.5619378534129308,0.7313111043458472,132.96204221488193
ENSMUSG00000109651,Gm45463,-0.362708721836027,0.6255623812310558,0.5620412464767215,0.7313956271272419,0.49097061622747884
ENSMUSG00000087272,Gm15409,0.3344415387221235,0.5768960638255755,0.5620995342594843,0.7314214459474986,0.2343049914156763
ENSMUSG00000079036,Alkbh1,0.045306768197897744,0.07819405440955252,0.5623095289286817,0.731433883606634,98.7490437017875
ENSMUSG00000118061,Rbfaos,0.269218971830251,0.46464497881208067,0.5623139742355467,0.731433883606634,0.7359643136955939
ENSMUSG00000051235,Gen1,-0.0900873197648955,0.1554816400102935,0.5623138479771435,0.731433883606634,6.72109820169897
ENSMUSG00000116518,Gm49494,-0.15124454812479196,0.2609514633272424,0.5621919408293217,0.731433883606634,2.908446464453619
ENSMUSG00000112160,BC024063,0.17211514118464827,0.29706638093477206,0.562330930787786,0.731433883606634,5.42064763632689
ENSMUSG00000036915,Kirrel2,-0.20378952778510928,0.3517435352240313,0.5623397803632585,0.731433883606634,0.8153100817853595
ENSMUSG00000116964,Gm46555,0.3546582022967684,0.6122662204706212,0.5624171985190325,0.7314845685804385,0.4229277333470032
ENSMUSG00000073591,Pcdhb22,0.07974206412867951,0.13767786250337294,0.5624589049768229,0.7314888028629396,16.83725173488855
ENSMUSG00000117662,Gm4013,-0.10948012580872353,0.18912274511519103,0.5626674660713502,0.7317013362515622,4.078754237162593
ENSMUSG00000109727,Gm45464,-0.15029042740835902,0.2596541089976085,0.5627172982043669,0.7317013362515622,8.578667353681404
ENSMUSG00000113295,Gm49357,-0.24515855549009338,0.4235802679503577,0.5627395905843485,0.7317013362515622,0.26956864176899986
ENSMUSG00000018848,Rars,0.06234935810200021,0.10773612073889484,0.562776174938649,0.7317013362515622,38.24983253347301
ENSMUSG00000102574,Gm33206,-0.3578636928968102,0.6184340466220412,0.5628179044433907,0.7317055842363881,0.5199266386658957
ENSMUSG00000096795,Zfp433,0.19286373057915882,0.3334512147173053,0.5630031059323939,0.731750696992569,0.6360247200547555
ENSMUSG00000074182,Znhit6,0.05683216690137297,0.09823522971005312,0.5629053910363935,0.731750696992569,28.167670726511272
ENSMUSG00000026200,Glb1l,-0.07389618063335293,0.1277636961916736,0.5630064629878171,0.731750696992569,12.362048007294158
ENSMUSG00000029343,Crybb1,-0.37244196231167476,0.643846922829675,0.5629512144575517,0.731750696992569,0.2522093285938859
ENSMUSG00000021078,Tomm20l,0.19067926280470698,0.3297259134255114,0.5630641185105342,0.7317756381025006,2.2859950680766845
ENSMUSG00000044052,Ccr10,-0.2979108958069761,0.5152232599418161,0.5631175597311803,0.7317950991410597,0.19956348145442523
ENSMUSG00000006024,Napa,-0.05854576898292444,0.10133676839590301,0.5634432379773902,0.7319704405516637,254.20300277067668
ENSMUSG00000075700,Selenot,0.030466277773471846,0.05273944813993623,0.5634833421929728,0.7319704405516637,439.86444324375736
ENSMUSG00000096014,Sox1,-0.2393029154577728,0.41423903808010093,0.5634715317763304,0.7319704405516637,0.2749912031987201
ENSMUSG00000029507,Pus1,0.11140878393199323,0.19284307259315137,0.5634549807638018,0.7319704405516637,12.435872380490112
